_bot_20_mention_n_random_4,14/09/2015 09:12:01,aliquid amet ipsum ut sint quam ullamco commodo esse ex laborum quo,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 08:41:01,@jrejgwr cupidatat cupidatat illum Lorem consequat tempor in #dywddt 746 #pzndc,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 08:33:01,eiusmod iure labore velit aliquip veniam ipsum quam reprehenderit voluptate,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 07:37:01,officia amet eum deserunt dolor anim in ex ex vel exercitation,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 07:30:01,@dtamjzcifig culpa culpa culpa elit eum #ywmzcqg 925 #auvie,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 06:39:01,@ofxkpyjplll culpa culpa culpa elit eum #ywmzcqg 925 #auvie,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 05:47:01,@gqclbflsc Quis nulla quam est in qui eum esse consequatur #kztfclhch 572 #mdxuoc,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 05:29:01,eu veniam fugiat consequat quis quam eum,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 04:39:01,@voiqvmfdzyp illum dolor aliquip sit voluptate fugiat #cawrphf 894 #xsgfo,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
_bot_20_mention_n_random_4,14/09/2015 03:55:01,@obdulsqvcla qui in sunt sed qui quam autem deserunt #yleiz 926 #tlgnmr,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
