jaquepadrao,16/09/2015 16:06:52,Aula de artesanato pra fazer tudo virar festa.,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,16/09/2015 02:41:04,"Falou em """"bater um bolo"""" eu já penso em oooooutras coisas #MasterChefBR",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,16/09/2015 02:03:59,"RT @victoroliveira: Amiga, ele está vindo. O que eu faço? Aja naturalmente http://t.co/SBd4YHklsx",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,16/09/2015 01:46:10,A pior parte do #MasterChefBr acabar é ficar sem vê a Paola na tv :(,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,16/09/2015 01:20:35,Volta cebora! #MasterChefBr,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,14/09/2015 01:53:36,Garçon aqui nessa mesa de bar Você já cansou de escutar QUAL É A SENHA DO WI-FI?,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,11/09/2015 16:40:25,"""""Eu queria acreditar em muitas coisas mas o problema está na minha certidão de nascimento, que insiste em dizer que eu não nasci ontem""""",1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,09/09/2015 20:00:10,"Uma dieta chamada """"quem eu quero não me quer, quem me quer mandei embora"""". Lac free e glúten free. Emagrece que é uma beleza! 👍🏻👌🏻",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,07/09/2015 00:13:57,Simpatia é quase amor http://t.co/honRygVtrN,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,05/09/2015 16:12:00,RT @Marconikovski: ja sei namorar ja sei bjar de lingua agora só me falta um pouco de foco nos estudos realização acadêmica profissional es…,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,01/09/2015 20:04:07,Vamos brincar de SnapChat! http://t.co/jiING2mAaS,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,01/09/2015 16:50:45,"Sobre a treta da Joelma esparrando o chifre que levou do Chimba em público: já dizia o poeta, mais perigosa que bala perdida é mulher traída",2,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,01/09/2015 16:47:35,Harry Potter e o mistério da menina que faz sacanagem e depois quer pagar de santa,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,24/08/2015 19:31:42,@Petiscos @MasterCard Desde que o cliente não tenha internet da VIVO tá ok,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,24/08/2015 19:20:55,Em tempos: meus colegas de trabalho falam VINHERAM.,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,24/08/2015 19:19:33,"""""quer o cu e ainda quer raspado"""" ------&gt; melhor frase pra definir alguém folgado.",1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,20/08/2015 21:47:38,O dia que a Joelma descobriu que não foi só a lua que traiu ela.,1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,16/08/2015 15:22:22,🔝 #sunnyday #pooltime #sundaymorning #yolo #selfie https://t.co/ucg1otismC,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,13/08/2015 12:17:41,RT @dayinwonderland: - correu por quê?  - corri não senhora!  - correu sim. Correu por quê?  - corri porque os parça tudo correro senhora! …,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,13/08/2015 11:45:05,Odeio quando to rindo e sem querer puxo o ar pelo nariz que faz com que eu pareça estar imitando um porco.,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,11/08/2015 12:38:52,Nessa terça-feira vejo a raça humana sorrindo e se cumprimentando como se soubesse o que faz no mundo. Observo calada.,1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,05/08/2015 13:47:56,É primavera te amooooooooo meu amoooooooooooooorrrrr,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,05/08/2015 13:34:45,Se vc já me ouviu cantar significa que temos intimidade :D,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,05/08/2015 12:33:34,Tem umas playlists tão fodas no spotify né? morrendo de amores por essa aqui: https://t.co/1m1aIW4xQ7 Pra trabalhar tá lindo &lt;3,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,05/08/2015 12:31:41,Olha que texto bonito contanto a história do Luan Munhão &lt;3 http://t.co/wzxdWAlMRB,1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,03/08/2015 20:35:16,RT @giovsr__: Hoje eu tô só a meta da Dilma,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,03/08/2015 20:25:05,"HUAHUAHUAHUAHUAHUAHUA desculpa, vou rir disso até amanhã",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,03/08/2015 20:24:52,"Pensamento do dia: enquanto mulheres beijam sapo esperando conseguir um príncipe, homens beijam princesas esperando conseguir uma perereca",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,03/08/2015 20:00:00,Vim aqui dizer que: esse dia já era pra ter acabado.,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,03/08/2015 19:45:40,Agora imagina http://t.co/NhxFggwROn,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,03/08/2015 19:44:01,"Já dizia Zeca Baleiro: a saudade ainda vai bater no teto, até um canalha precisa de afeto, dor não cura com penicilina.",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,02/08/2015 18:40:22,RT @McMelodyOficiaI: figurinha repetida naum completa album mais seu beijo e tao delisia q vou colar a figurinha por sima da outra,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,02/08/2015 17:06:32,Nos momentos mais difíceis  Você é o meu Giban,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,02/08/2015 16:53:47,RT @srthiagomoraes: - oi vc me ligou? - liguei sim - o que vc queria? - ampliar sua foto no whatsapp,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,02/08/2015 16:52:39,Alooooooo Regina,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,31/07/2015 11:48:24,"Bom dia, lindos",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,30/07/2015 18:55:34,Procura-se cabeleireiro honesto que tire exatamente o comprimento que vc pediu. isso é mais difícil de encontrar do que homem fiel.,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,30/07/2015 18:53:39,"@Deeercy pois é, em tempos de snapchat nem tem mais graça fazer o #lingerieday",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,30/07/2015 18:12:20,Fora Tinderelas! http://t.co/2c3XGsMmNI,19,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,30/07/2015 12:39:40,RT @brunnolopez: Sorte de quem transa com bananas. https://t.co/k367QPpIZ1,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,30/07/2015 11:47:45,RT @plmntr: procuro apartamento para comprar no valor ate 17 reais,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,29/07/2015 13:05:50,"@brunnolopez difícil evitar, amigo.",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,29/07/2015 12:58:07,@brunnolopez Eu não gosto de mulher feia. Já basto.,1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 20:23:34,@bicmuller deve levar o twitter tão a sério que provavelmente tá twitando com traje social,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 20:20:28,Tem dias que tanta coisa dá errado que tenho até medo de perguntar pra Deus qual é o problema e ele resolver me explicar isso pessoalmente.,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 18:20:36,"@caiodias @buchecha olha, depende...",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 17:15:16,@FilhoDoOCriador tá quase podendo pedir 2 músicas no Fantástico,1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 16:48:54,RT @bolivarescobar: Um ovo de chocolate que você abre e dentro dele tem uma pessoa querendo beijar você?? (Tinder Ovo),0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 16:48:41,"@MSchmaelter AMEI o ensaio do seu casamento. Inclusive, parabéns. Inclusive, o tempo passou. Inclusive, estamos velhos.",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 16:46:43,RT @AnimalPlanete: http://t.co/vVjhYW4gX3,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 16:31:43,Eu hoje no #lolonasday @suilaneoliveira http://t.co/vL0cpb9HwC,1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 14:12:46,"Pergunta: em tempos de snapchat, o #LingerieDay ainda tem graça?",1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,28/07/2015 14:07:00,"Isabelle Dantas, sinta-se abraçada!  https://t.co/FvAIjNfH31",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 19:39:49,@thiagomava mas pra quê viver fingindo????,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 19:38:00,Um salve para a cultura do Deboísmo! http://t.co/PKRA1sCLs5,35,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 19:35:52,Um textinho fofo e querido pra fazer você uma pessoa melhor &lt;3 http://t.co/0M8crlqNpG,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 18:15:10,A foto que minha mãe usa no WhatsApp. Veja se essa pessoa sabe oq tá fazendo da vida? http://t.co/PJ9qNBC3lX,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 18:12:34,@bicmuller amo o fato da Maya e o Raj terem construído um amor &lt;3,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 17:49:13,RT @eudoid0: é o q tem pra hoje http://t.co/cB7u4BDa8I,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 17:19:53,@poxaduduh HAHAHA gente que quebra meu galho &lt;333333,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 17:16:00,@poxaduduh HAHAHAHA quero um mozão pra fazer isso por mimmmmm,1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 17:05:54,"Sephora me mandando email: """"Jaqueline, você esqueceu alguma coisa? Seu carrinho está cheio"""". Sim, Sephora, esqueci. Esqueci que sou pobre.",2,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 17:04:27,RT @umvesgo: suite 14    chuteira da puma,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 16:55:34,"Melhor mudar de assunto, vou acabar regurgitando meu almoço.",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 16:51:22,"Como alguém tem coragem de fazer apologia a estupro??? Que nojo, que pena que dá de uma pessoa assim. Denunciem o site.",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 16:50:35,"""""Quando você estupra uma mulher, você está ensinando a ela o seu papel na sociedade, a impedindo de se tornar homossexual"""" GENTE! :O",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 16:48:16,NOJO define! DENUNCIEM!!!! http://t.co/C5c9C0gQuG,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,27/07/2015 16:43:46,"Parabéns, @poxaduduh! Muitas felicidades, muitos anos de vida, muito amor, muita luz, muita água, muito IPVA, e vários IPTU  hahaha &lt;3",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,26/07/2015 00:37:16,RT @Joycelular: Ai joy nadave essa história loca de que golfinhos estupram pessoas. Ok... http://t.co/Ji8B1TyGYh,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,26/07/2015 00:36:47,Vou ali comprar pão e já volto http://t.co/GW7PwxPSV7,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,23/07/2015 14:04:07,RT @iahgos: quando eu morrer colem todos os adesivos do meu caderno no meu caixão que eu guardei a vida toda,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,23/07/2015 13:42:00,E ainda não faz questão nenhuma de ir embora https://t.co/XC3DOgGI8P,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,23/07/2015 13:34:05,@legalizandra o meu ex chefe comprava remédio pra mim quando eu tava gripada hahaha &lt;3 pergunta o q o atual faz? aumenta o ar condicionado,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,23/07/2015 13:24:38,Vamos supor que eu esteja com preguiça hoje.,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,23/07/2015 13:18:41,RT @sambajapa: -quanto tempo durou seu último relacionamento?  - http://t.co/UkZLPTEFnM,0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,23/07/2015 12:44:42,"RT @AleMagnnus: Que dia lindo, que horas acaba?",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,23/07/2015 12:35:08,"Entrei no seu perfil só pra ver o balão subir! Parabéns, @jackironica &lt;3",1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,23/07/2015 12:22:21,"Mulher é um bicho terrível, né? Não pode ver um espelho que já quer emagrecer, aplicar botox, colocar silicone, mudar a cor do cabelo...",1,0.0,0.0,Unknown,Unknown,Unknown,Unknown
jaquepadrao,22/07/2015 11:50:32,"RT @thiagomava: Adivinha quem acordou feliz? Isso mesmo, o Mc Lanche.",0,0.0,0.0,Unknown,Unknown,Unknown,Unknown
