"Liz Lemon, I will admit that I sometimes go back an omit cursing from my records.  I like to use profanity as a tool and not a crutch."
"Liz Lemon, Stevie Wonder never had to use the word bitch to get his point across"
"Liz Lemon, I was recently questioned about the use of the word BITCH in my music and initially  was offended by anyone questioning anythi..."
"Liz Lemon, please excuse any and all of my grammatical errors"
"Liz Lemon, What if there was no profanity... What if we decided to legalise profanity in a sense? In France they play songs with cursing ..."
"Liz Lemon, quote: Excuse my French but I'm in France..."
"Liz Lemon, Feelings are the only facts"
"Liz Lemon, #FREETHOUGHT"
"Liz Lemon, Perhaps the words BITCH and NIGGA are now neither positive or negative. They are just potent and it depends on how the are use..."
"Liz Lemon, Is it ok to use bitch as long as we put BAD in front of it?  Like   you a BAD BITCH"
"Liz Lemon, If nigga is such a positive word, why do we feel so uncomfortable for white people to say it, even with a hall pass?"
"Liz Lemon, correction,
Here's the age old question,  would we refer to our mothers as bitches? Would' we call our fathers niggers or bett..."
"Liz Lemon, Has hip hop conditioned us to accept this word?  Do we love this word as much as we love the word NIGGA in an endearing way?"
"Liz Lemon, Even typing it in question form it's still feels harsh?"
"Liz Lemon, To be more specific, is it acceptable for a man to call a woman a bitch even if it's endearing?"
"Liz Lemon, I usually never tweet questions but  I struggle with this so here goes...  Is the word BITCH acceptable?"
"Liz Lemon, THE ONLY RACE IS THE HUMAN RACE, WE ARE ONE"
"Liz Lemon, G.O.O.D. http://t.co/z0j0DcYK"
"Liz Lemon, BIRTHDAY SONG VIDEO http://t.co/9ng9qgT1"
"Liz Lemon, Figured out Nick Knight's twitter account. It is @showstudio http://t.co/glbj44VM"
"Liz Lemon, FALL http://t.co/XhdozCrN"
"Liz Lemon, so dope @showstudios @KimKardashian http://t.co/fAUJFQ7s"
"Liz Lemon, so dope @showstudios http://t.co/4JvlAn8g"
"Liz Lemon, Photo by @SHOWstudio http://t.co/EDZngsWX"
"Liz Lemon, Photo by @NickKnight                      ...or whatever his twitter name is etc… http://t.co/5QxvzqCI"
"Liz Lemon, Rick Owens: Doesn’t every artist want to design their entire environment, and apply their aesthetic to everything around them?"
"Liz Lemon, 2nd season, I get emotional looking back at these photos http://t.co/QIUfUua4"
"Liz Lemon, FROM 2ND SEASON - KANYE WEST http://t.co/BHiVnicF"
"Liz Lemon, BRAND YEEZY"
"Liz Lemon, DJ KHALED ALBUM IN STORES"
"Liz Lemon, DJ KHALED ALBUM IN STORES http://t.co/7mu46wrs"
"Liz Lemon, I hate small talk."
"Liz Lemon, Funny http://t.co/TiiyvmWL"
"Liz Lemon, DIRECTED BY NABIL http://t.co/LZy5zgDE"
"Liz Lemon, DIRECTED BY NABIL https://t.co/vY0KYMAt"
"Liz Lemon, I wrote the song Perfect Bitch about Kim"
"Liz Lemon, MERCY http://t.co/kWOCONzG"
"Liz Lemon, Working on the future with Joseph Einhorn http://t.co/r2YWk10Z http://t.co/jnYRd3lZ"
"Liz Lemon, SEPTEMBER 4TH http://t.co/cN4o5ZO0"
"Liz Lemon, CRUEL SUMMER http://t.co/kZMjGYBH"
"Liz Lemon, SAM IS DEAD http://t.co/wk6zKqI3"
"Liz Lemon, NEW GOD FLOW http://t.co/hpeE0MKe"
"Liz Lemon, OFFICIAL COLD ARTWORK http://t.co/zuhze7sD"
"Liz Lemon, AMAZING DESIGNER DION LEE  http://t.co/DOVlheHX  I was happy to design the shoes http://t.co/RGOyXNt0"
"Liz Lemon, THANKS TO ALL MY FANS. I AM TWEETING UNDER THE STAGE WHILE JAY IS RAPPING IN DUBLIN ON MY BIRTHDAY.  YOU GUYS MAKE ALL MY DREA..."
"Liz Lemon, MERCY VIDEO http://t.co/89WyTWEg"
"Liz Lemon, SPACE PROGRAM: MARS lands at @ParkAveArmory with artist @Tom_Sachs and @creativetimenyc  http://t.co/Q7udJN8V"
"Liz Lemon, MERCY video coming http://t.co/uUsjyC7W"
"Liz Lemon, NO CHURCH IN THE WILD by director Romain Gavras http://t.co/89WyTWEg"
"Liz Lemon, http://t.co/Y1GxTws3"
"Liz Lemon, http://t.co/kLk1G4N6"
"Liz Lemon, Photo by Nick Knight http://t.co/CtqcVhcU"
"Liz Lemon, 2 Chainz is charging 100k for a verse now cause he's G.O.O.D!!!!!!"
"Liz Lemon, #RARE http://t.co/K4Bghrkf"
"Liz Lemon, #I'm on my snob"
"Liz Lemon, Detest"
"Liz Lemon, ...all this in 5 blocks"
"Liz Lemon, I hate long ass sideburns with the line up RnB beard"
"Liz Lemon, I Hate big ass striped scarves"
"Liz Lemon, I hate khaki cargo shorts"
"Liz Lemon, I hate khaki trench coats with jeans and off brand work out sneakers"
"Liz Lemon, I hate sport coats with button up shirts, jeans and dress shoes"
"Liz Lemon, I hate hoodies with sport coats"
"Liz Lemon, I hate button up shirts with hoodies"
"Liz Lemon, Just driving through the city and I see a few thing I hate..."
"Liz Lemon, LOST IN THE WORLD BY RUTH HOGBEN &amp;amp; I @ http://t.co/tBH7XDv9"
"Liz Lemon, GOOD MUSIC CHIEF KEEF REMIX http://t.co/YIXiexOe"
"Liz Lemon, I changed the name of the song  THERAFLU to WAY TOO COLD and you can buy it now at http://t.co/fGy24Vyn"
"Liz Lemon, Liz Lemon, Liz Lemon, Liz Lemon, Liz Lemon, THERAFLU http://t.co/KTIK9DDy"
"Liz Lemon, Liz Lemon, Liz Lemon, Liz Lemon, THERAFLU http://t.co/KTIK9DDy"
"Liz Lemon, Liz Lemon, Liz Lemon, THERAFLU http://t.co/KTIK9DDy"
"Liz Lemon, Liz Lemon, THERAFLU http://t.co/KTIK9DDy"
"Liz Lemon, Liz Lemon, Liz Lemon, Liz Lemon, THERAFLU http://t.co/KTIK9DDy"
"Liz Lemon, Liz Lemon, Liz Lemon, THERAFLU http://t.co/KTIK9DDy"
"Liz Lemon, Liz Lemon, THERAFLU http://t.co/KTIK9DDy"
"Liz Lemon, THERAFLU http://t.co/KTIK9DDy"
"Liz Lemon, My boy @azizansari released his new standup special on http://t.co/PHbu3Lyu     It's 5 bucks to download"
"Liz Lemon, My friend Joseph's site is really dope...  http://t.co/r2Z0RB1T"
"Liz Lemon, Niggas in Paris video http://t.co/89WDrwFa"
"Liz Lemon, M.I.A Bad Girls http://t.co/wWJpFQIs"
"Liz Lemon, Pardon me... do you have any crepe chiffon?"
"Liz Lemon, The world is our office"
"Liz Lemon, Someone sent me this link after my last set of tweets http://t.co/zH68zliv!"
"Liz Lemon, Someone sent me this link after my last set tweets... 
http://t.co/zH68zliv!"
"Liz Lemon, ...But if you have an idea and I have an idea and we exchange these ideas, then each of us will have two ideas."" - George Bern..."
"Liz Lemon, ""If you have an apple and I have an apple and we exchange these apples then you and I will still each have one apple. ...."
"Liz Lemon, I just wanted to share what's been on my mind..."
"Liz Lemon, If anyone would like to reach out email us at

contactDONDA@gmail.com"
"Liz Lemon, We need scientist and top world designers to directly affect governments."
"Liz Lemon, There are so many broken systems from the economy to school systems  jail systems... we need experts for this..."
"Liz Lemon, My area of expertise is in music, my passion is in music design film and products... my strength is connectivity..."
"Liz Lemon, I invest every dime back into creativity... hiring amazing creatives paying for flights, offices ... etc..."
"Liz Lemon, I know this is not a very rapper thing to say but I haven't bought a new car or piece of jewelry in about 2 years..."
"Liz Lemon, I sit everyday and ask what can I do to make a difference..."
"Liz Lemon, The adrenaline is running... I don't know if I can even get to sleep now... From Wall street to the London riots to  Chicago m..."
"Liz Lemon, When me and Jay toured... ever night I peered into the audience astonished by the different walks of life that came to support..."
"Liz Lemon, We need to take what Michael Jackson felt and Mcqueen and Steve Jobs and we need make things better..."
"Liz Lemon, excuse me... I just get excited at the possibilities... the more excited I get... the more grammatical errors you'll see..."
"Liz Lemon, ...surroundings are?       I meant to say their..."
"Liz Lemon, Some kids have better memories than others...  what about emotional IQs... what about kids who do bad in school because of how..."
"Liz Lemon, like the real WORLD!!! Give kids the amount of test they would have in a year in one day but they have to get everything perfe..."
"Liz Lemon, Instead of kicking kids out of schools for using there iPhones... why not promote it? Allow kids to use search engines to do t..."
"Liz Lemon, UNLESS YOU'RE A MATH MAJOR!!!! Kids you should be able to take majors starting in grammar school like how it is at performing ..."
"Liz Lemon, Math classes should teach addition, subtraction, multiplication, division, accounting and money management aaaaaand cut!!! ...."
"Liz Lemon, Spike Jonze and I want to do a Summer school that tries new forms of cuuriculim"
"Liz Lemon, Schools should be designed to prep human beings for real life."
"Liz Lemon, Help education.  School systems were designed to turn people into factory workers."
"Liz Lemon, When I said wealthy I wanted to point out there are so many billionaires in the world that can come together and help to redes..."
"Liz Lemon, We can collectively effect the world trough design.  We need to pick up where steve jobs left off"
"Liz Lemon, We need as many amazing powerful smart talented wealthy people to be involved... Come get on board... don't just sit there... ..."
"Liz Lemon, I wanted to put this in the world in hopes that the people who can actually make a difference will stand up and reach out"
"Liz Lemon, We're taking everything 10 steps at a time   LOL!"
"Liz Lemon, We would also like' to design the MTV awards"
"Liz Lemon, This  one of our projects to be released this year called  2016 OLYMPIC's ... It's a semi sic-fi since 2016 is only 4 years aw..."
"Liz Lemon, I'm currently working on a new 7 screen experience http://t.co/ts1KuZKe"
"Liz Lemon, The Watch the Throne tour was a small example of what a Donda Experience can be..."
"Liz Lemon, 5:18 am in London...  My dreams keep me woke"
"Liz Lemon, My mom was an English teacher so I know she sends an SMDH from heaven : )"
"Liz Lemon, Sometimes my grammar is wrong but my thinking is right : )"
"Liz Lemon, It's something about coming from music  that makes me so optimistic... Music travels and is not limited to only the wealthy."
"Liz Lemon, I care about people who have never heard of me... There are over 7 billion people on the planet now..."
"Liz Lemon, This will all take time but I wanted everyones to know what I really care about... I care about people. I care about my fans.."
"Liz Lemon, DONDA"
"Liz Lemon, ...To dream of, create, advertise and produce products driven equally by emotional want and utilitarian need.. To marry our wa..."
"Liz Lemon, We want to help simplify and aesthetically improve everything we see hear, touch, taste and feel."
"Liz Lemon, I want to put creatives in a room together with like minds that are all waaaay doper than me"
"Liz Lemon, DONDA  will be comprised of over 22 divisions with a goal to make products and experiences that people want and can afford..."
"Liz Lemon, doctors, scientist,teachers..."
"Liz Lemon, app guys, managers, car designers, clothing designers, DJs, video game designers, publishers, tech guys, lawyers, bankers, nut..."
"Liz Lemon, I am assembling a team of architects, graphic designers, directors musicians, producers, AnRs, writers, publicist, social medi..."
"Liz Lemon, Dr Dre redesigned headphones and made more impact off of one product."
